timestamp,meter_id,kW,kWh,power_factor
2025-10-06 07:00:00,EM-BAG,53.97,13.492,0.967
2025-10-06 07:00:00,EM-BLR,76.27,19.067,0.968
2025-10-06 07:00:00,EM-MAIN,404.66,101.164,0.956
2025-10-06 07:15:00,EM-L1-PM,123.34,30.835,0.961
2025-10-06 07:15:00,EM-MX,66.76,16.69,0.978
2025-10-06 07:15:00,EM-HM,68.97,17.242,0.926
2025-10-06 07:15:00,EM-BAG,67.3,16.824,0.939
2025-10-06 07:15:00,EM-BLR,89.75,22.436,0.917
2025-10-06 07:15:00,EM-MAIN,432.02,108.005,0.97
2025-10-06 07:30:00,EM-L1-PM,134.11,33.528,0.964
2025-10-06 07:30:00,EM-MX,86.03,21.508,0.955
2025-10-06 07:30:00,EM-HM,82.53,20.632,0.94
2025-10-06 07:30:00,EM-BAG,60.75,15.188,0.933
2025-10-06 07:30:00,EM-BLR,89.2,22.3,0.97
2025-10-06 07:30:00,EM-MAIN,464.35,116.087,0.986
2025-10-06 07:45:00,EM-L1-PM,134.42,33.605,0.948
2025-10-06 07:45:00,EM-MX,79.96,19.99,0.942
2025-10-06 07:45:00,EM-HM,96.86,24.214,0.936
2025-10-06 07:45:00,EM-BAG,63.43,15.857,0.92
2025-10-06 07:45:00,EM-BLR,95.52,23.88,0.924
2025-10-06 07:45:00,EM-MAIN,486.04,121.511,0.946
2025-10-06 08:00:00,EM-L1-PM,144.27,36.067,0.963
2025-10-06 08:00:00,EM-MX,77.71,19.429,0.957
2025-10-06 08:00:00,EM-HM,85.76,21.441,0.934
2025-10-06 08:00:00,EM-BAG,74.35,18.589,0.955
2025-10-06 08:00:00,EM-BLR,103.82,25.955,0.949
2025-10-06 08:00:00,EM-MAIN,504.84,126.21,0.976
2025-10-06 08:15:00,EM-L1-PM,139.25,34.813,0.988
2025-10-06 08:15:00,EM-MX,89.25,22.311,0.928
2025-10-06 08:15:00,EM-HM,96.67,24.168,0.932
2025-10-06 08:15:00,EM-BAG,68.44,17.111,0.944
2025-10-06 08:15:00,EM-BLR,110.23,27.557,0.965
2025-10-06 08:15:00,EM-MAIN,517.37,129.342,0.968
2025-10-06 08:30:00,EM-L1-PM,147.17,36.792,0.941
2025-10-06 08:30:00,EM-MX,95.54,23.885,0.929
2025-10-06 08:30:00,EM-HM,100.03,25.008,0.952
2025-10-06 08:30:00,EM-BAG,85.71,21.428,0.952
2025-10-06 08:30:00,EM-BLR,123.87,30.968,0.926
2025-10-06 08:30:00,EM-MAIN,571.78,142.945,0.943
2025-10-06 08:45:00,EM-L1-PM,149.61,37.402,0.93
2025-10-06 08:45:00,EM-MX,90.0,22.499,0.949
2025-10-06 08:45:00,EM-HM,86.12,21.53,0.97
2025-10-06 08:45:00,EM-BAG,86.74,21.685,0.971
2025-10-06 08:45:00,EM-BLR,111.31,27.827,0.959
2025-10-06 08:45:00,EM-MAIN,539.5,134.874,0.956
2025-10-06 09:00:00,EM-L1-PM,149.69,37.421,0.974
2025-10-06 09:00:00,EM-MX,102.1,25.525,0.954
2025-10-06 09:00:00,EM-HM,107.49,26.872,0.936
2025-10-06 09:00:00,EM-BAG,81.99,20.497,0.945
2025-10-06 09:00:00,EM-BLR,101.83,25.459,0.99
2025-10-06 09:00:00,EM-MAIN,567.32,141.83,0.978
2025-10-06 09:15:00,EM-L1-PM,149.8,37.451,0.951
2025-10-06 09:15:00,EM-MX,96.89,24.223,0.943
2025-10-06 09:15:00,EM-HM,100.46,25.114,0.954
2025-10-06 09:15:00,EM-BAG,77.57,19.392,0.97
2025-10-06 09:15:00,EM-BLR,118.68,29.669,0.921
2025-10-06 09:15:00,EM-MAIN,567.58,141.895,0.933
2025-10-06 09:30:00,EM-L1-PM,171.82,42.954,0.981
2025-10-06 09:30:00,EM-MX,102.4,25.6,0.97
2025-10-06 09:30:00,EM-HM,120.21,30.052,0.941
2025-10-06 09:30:00,EM-BAG,92.15,23.038,0.968
2025-10-06 09:30:00,EM-BLR,129.46,32.364,0.937
2025-10-06 09:30:00,EM-MAIN,637.52,159.38,0.939
2025-10-06 09:45:00,EM-L1-PM,166.82,41.705,0.901
2025-10-06 09:45:00,EM-MX,112.01,28.002,0.97
2025-10-06 09:45:00,EM-HM,118.76,29.689,0.968
2025-10-06 09:45:00,EM-BAG,86.27,21.567,0.96
2025-10-06 09:45:00,EM-BLR,128.88,32.219,0.916
2025-10-06 09:45:00,EM-MAIN,636.71,159.178,0.938
2025-10-06 10:00:00,EM-L1-PM,172.59,43.147,0.933
2025-10-06 10:00:00,EM-MX,111.34,27.836,0.955
2025-10-06 10:00:00,EM-HM,119.51,29.877,0.942
2025-10-06 10:00:00,EM-BAG,95.1,23.775,0.969
2025-10-06 10:00:00,EM-BLR,128.91,32.228,0.964
2025-10-06 10:00:00,EM-MAIN,651.41,162.853,0.948
2025-10-06 10:15:00,EM-L1-PM,180.23,45.058,0.974
2025-10-06 10:15:00,EM-MX,102.58,25.645,0.979
2025-10-06 10:15:00,EM-HM,121.96,30.491,0.906
2025-10-06 10:15:00,EM-BAG,105.74,26.436,0.937
2025-10-06 10:15:00,EM-BLR,136.93,34.232,0.948
2025-10-06 10:15:00,EM-MAIN,670.03,167.507,0.953
2025-10-06 10:30:00,EM-L1-PM,179.86,44.966,0.952
2025-10-06 10:30:00,EM-MX,107.78,26.945,0.97
2025-10-06 10:30:00,EM-HM,129.2,32.299,0.946
2025-10-06 10:30:00,EM-BAG,105.2,26.3,0.968
2025-10-06 10:30:00,EM-BLR,123.13,30.783,0.919
2025-10-06 10:30:00,EM-MAIN,673.9,168.476,0.914
2025-10-06 10:45:00,EM-L1-PM,172.23,43.059,0.933
2025-10-06 10:45:00,EM-MX,117.01,29.252,0.989
2025-10-06 10:45:00,EM-HM,122.09,30.522,0.949
2025-10-06 10:45:00,EM-BAG,98.2,24.55,0.962
2025-10-06 10:45:00,EM-BLR,136.79,34.198,0.974
2025-10-06 10:45:00,EM-MAIN,715.62,178.906,0.976
2025-10-06 11:00:00,EM-L1-PM,170.99,42.746,0.965
2025-10-06 11:00:00,EM-MX,122.25,30.563,0.937
2025-10-06 11:00:00,EM-HM,131.58,32.895,0.958
2025-10-06 11:00:00,EM-BAG,109.45,27.363,0.928
2025-10-06 11:00:00,EM-BLR,142.58,35.644,0.948
2025-10-06 11:00:00,EM-MAIN,794.16,198.54,0.955
2025-10-06 11:15:00,EM-L1-PM,177.93,44.483,0.945
2025-10-06 11:15:00,EM-MX,119.42,29.854,0.933
2025-10-06 11:15:00,EM-HM,127.52,31.879,0.97
2025-10-06 11:15:00,EM-BAG,107.3,26.825,0.932
2025-10-06 11:15:00,EM-BLR,126.2,31.549,0.96
2025-10-06 11:15:00,EM-MAIN,679.32,169.831,0.978
2025-10-06 11:30:00,EM-L1-PM,190.43,47.607,0.966
2025-10-06 11:30:00,EM-MX,127.68,31.921,0.952
2025-10-06 11:30:00,EM-HM,134.27,33.568,0.94
2025-10-06 11:30:00,EM-BAG,103.37,25.843,0.972
2025-10-06 11:30:00,EM-BLR,148.3,37.075,0.976
2025-10-06 11:30:00,EM-MAIN,731.68,182.92,0.945
2025-10-06 11:45:00,EM-L1-PM,187.83,46.957,0.923
2025-10-06 11:45:00,EM-MX,123.83,30.958,0.967
2025-10-06 11:45:00,EM-HM,137.67,34.418,0.951
2025-10-06 11:45:00,EM-BAG,114.01,28.502,0.928
2025-10-06 11:45:00,EM-BLR,149.02,37.256,0.964
2025-10-06 11:45:00,EM-MAIN,731.91,182.976,0.94
2025-10-06 12:00:00,EM-L1-PM,189.34,47.336,0.962
2025-10-06 12:00:00,EM-MX,134.12,33.529,0.953
2025-10-06 12:00:00,EM-HM,131.0,32.75,0.965
2025-10-06 12:00:00,EM-BAG,119.5,29.875,0.951
2025-10-06 12:00:00,EM-BLR,146.7,36.676,0.972
2025-10-06 12:00:00,EM-MAIN,742.92,185.729,0.964
2025-10-06 12:15:00,EM-L1-PM,189.51,47.376,0.966
2025-10-06 12:15:00,EM-MX,133.61,33.403,0.975
2025-10-06 12:15:00,EM-HM,136.55,34.138,0.949
2025-10-06 12:15:00,EM-BAG,121.39,30.346,0.966
2025-10-06 12:15:00,EM-BLR,146.83,36.707,0.959
2025-10-06 12:15:00,EM-MAIN,748.64,187.161,0.944
2025-10-06 12:30:00,EM-L1-PM,188.83,47.207,0.95
2025-10-06 12:30:00,EM-MX,134.56,33.639,0.951
2025-10-06 12:30:00,EM-HM,133.86,33.465,0.938
2025-10-06 12:30:00,EM-BAG,106.19,26.546,0.956
2025-10-06 12:30:00,EM-BLR,147.95,36.989,0.94
2025-10-06 12:30:00,EM-MAIN,729.92,182.481,0.947
2025-10-06 12:45:00,EM-L1-PM,187.44,46.859,0.983
2025-10-06 12:45:00,EM-MX,123.02,30.755,0.909
2025-10-06 12:45:00,EM-HM,145.59,36.398,0.979
2025-10-06 12:45:00,EM-BAG,110.92,27.731,0.923
2025-10-06 12:45:00,EM-BLR,147.38,36.844,0.952
2025-10-06 12:45:00,EM-MAIN,742.13,185.533,0.99
2025-10-06 13:00:00,EM-L1-PM,176.14,44.035,0.953
2025-10-06 13:00:00,EM-MX,120.59,30.148,0.98
2025-10-06 13:00:00,EM-HM,146.4,36.6,0.943
2025-10-06 13:00:00,EM-BAG,119.69,29.923,0.953
2025-10-06 13:00:00,EM-BLR,145.46,36.365,0.974
2025-10-06 13:00:00,EM-MAIN,733.08,183.271,0.99
2025-10-06 13:15:00,EM-L1-PM,185.89,46.472,0.912
2025-10-06 13:15:00,EM-MX,131.11,32.779,0.936
2025-10-06 13:15:00,EM-HM,136.04,34.009,0.953
2025-10-06 13:15:00,EM-BAG,115.56,28.889,0.975
2025-10-06 13:15:00,EM-BLR,146.99,36.748,0.94
2025-10-06 13:15:00,EM-MAIN,741.02,185.254,0.958
2025-10-06 13:30:00,EM-L1-PM,193.71,48.428,0.919
2025-10-06 13:30:00,EM-MX,134.18,33.545,0.959
2025-10-06 13:30:00,EM-HM,139.15,34.788,0.946
2025-10-06 13:30:00,EM-BAG,119.51,29.878,0.988
2025-10-06 13:30:00,EM-BLR,160.84,40.209,0.944
2025-10-06 13:30:00,EM-MAIN,778.63,194.657,0.972
2025-10-06 13:45:00,EM-L1-PM,195.6,48.9,0.943
2025-10-06 13:45:00,EM-MX,139.8,34.949,0.944
2025-10-06 13:45:00,EM-HM,132.42,33.104,0.905
2025-10-06 13:45:00,EM-BAG,129.31,32.328,0.961
2025-10-06 13:45:00,EM-BLR,150.19,37.548,0.952
2025-10-06 13:45:00,EM-MAIN,775.4,193.851,0.947
2025-10-06 14:00:00,EM-L1-PM,189.84,47.459,0.94
2025-10-06 14:00:00,EM-MX,143.7,35.925,0.946
2025-10-06 14:00:00,EM-HM,142.44,35.611,0.965
2025-10-06 14:00:00,EM-BAG,117.94,29.484,0.962
2025-10-06 14:00:00,EM-BLR,160.25,40.061,0.936
2025-10-06 14:00:00,EM-MAIN,774.18,193.546,0.959
2025-10-06 14:15:00,EM-L1-PM,190.61,47.652,0.959
2025-10-06 14:15:00,EM-MX,127.71,31.929,0.947
2025-10-06 14:15:00,EM-HM,139.89,34.973,0.933
2025-10-06 14:15:00,EM-BAG,115.88,28.971,0.939
2025-10-06 14:15:00,EM-BLR,145.8,36.45,0.941
2025-10-06 14:15:00,EM-MAIN,743.61,185.903,0.958
2025-10-06 14:30:00,EM-L1-PM,190.47,47.618,0.957
2025-10-06 14:30:00,EM-MX,128.58,32.146,0.946
2025-10-06 14:30:00,EM-HM,134.73,33.683,0.952
2025-10-06 14:30:00,EM-BAG,128.17,32.042,0.99
2025-10-06 14:30:00,EM-BLR,155.09,38.772,0.97
2025-10-06 14:30:00,EM-MAIN,764.98,191.246,0.976
2025-10-06 14:45:00,EM-L1-PM,187.02,46.754,0.981
2025-10-06 14:45:00,EM-MX,132.81,33.204,0.955
2025-10-06 14:45:00,EM-HM,152.48,38.12,0.96
2025-10-06 14:45:00,EM-BAG,121.8,30.45,0.938
2025-10-06 14:45:00,EM-BLR,155.57,38.892,0.99
2025-10-06 14:45:00,EM-MAIN,777.5,194.375,0.965
2025-10-06 15:00:00,EM-L1-PM,189.28,47.321,0.961
2025-10-06 15:00:00,EM-MX,136.72,34.181,0.948
2025-10-06 15:00:00,EM-HM,135.8,33.95,0.939
2025-10-06 15:00:00,EM-BAG,118.61,29.651,0.945
2025-10-06 15:00:00,EM-BLR,144.09,36.022,0.948
2025-10-06 15:00:00,EM-MAIN,749.9,187.476,0.953
2025-10-06 15:15:00,EM-L1-PM,193.22,48.304,0.951
2025-10-06 15:15:00,EM-MX,131.67,32.919,0.939
2025-10-06 15:15:00,EM-HM,138.61,34.653,0.934
2025-10-06 15:15:00,EM-BAG,110.86,27.715,0.937
2025-10-06 15:15:00,EM-BLR,150.77,37.693,0.99
2025-10-06 15:15:00,EM-MAIN,748.49,187.123,0.957
2025-10-06 15:30:00,EM-L1-PM,185.52,46.379,0.95
2025-10-06 15:30:00,EM-MX,132.28,33.07,0.945
2025-10-06 15:30:00,EM-HM,139.15,34.787,0.954
2025-10-06 15:30:00,EM-BAG,122.85,30.712,0.97
2025-10-06 15:30:00,EM-BLR,139.6,34.901,0.928
2025-10-06 15:30:00,EM-MAIN,741.89,185.472,0.965
2025-10-06 15:45:00,EM-L1-PM,185.32,46.33,0.922
2025-10-06 15:45:00,EM-MX,129.38,32.345,0.943
2025-10-06 15:45:00,EM-HM,136.49,34.122,0.983
2025-10-06 15:45:00,EM-BAG,112.41,28.102,0.942
2025-10-06 15:45:00,EM-BLR,140.47,35.117,0.962
2025-10-06 15:45:00,EM-MAIN,730.16,182.539,0.957
2025-10-06 16:00:00,EM-L1-PM,188.11,47.027,0.961
2025-10-06 16:00:00,EM-MX,124.24,31.059,0.929
2025-10-06 16:00:00,EM-HM,131.13,32.782,0.966
2025-10-06 16:00:00,EM-BAG,121.87,30.468,0.965
2025-10-06 16:00:00,EM-BLR,142.53,35.633,0.99
2025-10-06 16:00:00,EM-MAIN,726.92,181.73,0.951
2025-10-06 16:15:00,EM-L1-PM,186.29,46.573,0.939
2025-10-06 16:15:00,EM-MX,112.84,28.21,0.942
2025-10-06 16:15:00,EM-HM,130.06,32.515,0.956
2025-10-06 16:15:00,EM-BAG,113.08,28.27,0.961
2025-10-06 16:15:00,EM-BLR,144.82,36.206,0.963
2025-10-06 16:15:00,EM-MAIN,709.48,177.369,0.975
2025-10-06 16:30:00,EM-L1-PM,187.56,46.889,0.948
2025-10-06 16:30:00,EM-MX,110.32,27.581,0.953
2025-10-06 16:30:00,EM-HM,127.7,31.925,0.975
2025-10-06 16:30:00,EM-BAG,109.78,27.444,0.944
2025-10-06 16:30:00,EM-BLR,137.0,34.25,0.944
2025-10-06 16:30:00,EM-MAIN,702.59,175.648,0.973
2025-10-06 16:45:00,EM-L1-PM,181.48,45.369,0.9
2025-10-06 16:45:00,EM-MX,126.94,31.735,0.958
2025-10-06 16:45:00,EM-HM,130.9,32.725,0.969
2025-10-06 16:45:00,EM-BAG,113.08,28.27,0.952
2025-10-06 16:45:00,EM-BLR,135.64,33.909,0.946
2025-10-06 16:45:00,EM-MAIN,714.55,178.636,0.976
2025-10-06 17:00:00,EM-L1-PM,176.43,44.107,0.956
2025-10-06 17:00:00,EM-MX,122.31,30.577,0.952
2025-10-06 17:00:00,EM-HM,139.28,34.819,0.971
2025-10-06 17:00:00,EM-BAG,110.83,27.708,0.92
2025-10-06 17:00:00,EM-BLR,142.07,35.517,0.945
2025-10-06 17:00:00,EM-MAIN,721.21,180.301,0.97
2025-10-06 17:15:00,EM-L1-PM,169.57,42.393,0.937
2025-10-06 17:15:00,EM-MX,113.81,28.453,0.955
2025-10-06 17:15:00,EM-HM,120.43,30.108,0.961
2025-10-06 17:15:00,EM-BAG,106.94,26.736,0.978
2025-10-06 17:15:00,EM-BLR,139.37,34.844,0.91
2025-10-06 17:15:00,EM-MAIN,675.76,168.939,0.966
2025-10-06 17:30:00,EM-L1-PM,161.52,40.38,0.957
2025-10-06 17:30:00,EM-MX,116.1,29.025,0.973
2025-10-06 17:30:00,EM-HM,124.55,31.138,0.948
2025-10-06 17:30:00,EM-BAG,104.86,26.216,0.951
2025-10-06 17:30:00,EM-BLR,137.08,34.269,0.927
2025-10-06 17:30:00,EM-MAIN,662.71,165.679,0.977
2025-10-06 17:45:00,EM-L1-PM,166.54,41.636,0.978
2025-10-06 17:45:00,EM-MX,105.18,26.295,0.979
2025-10-06 17:45:00,EM-HM,116.87,29.218,0.933
2025-10-06 17:45:00,EM-BAG,94.5,23.625,0.96
2025-10-06 17:45:00,EM-BLR,127.99,31.999,0.979
2025-10-06 17:45:00,EM-MAIN,633.49,158.373,0.99
2025-10-06 18:00:00,EM-L1-PM,158.62,39.655,0.907
2025-10-06 18:00:00,EM-MX,98.56,24.641,0.95
2025-10-06 18:00:00,EM-HM,119.41,29.852,0.953
2025-10-06 18:00:00,EM-BAG,94.8,23.701,0.963
2025-10-06 18:00:00,EM-BLR,121.03,30.258,0.968
2025-10-06 18:00:00,EM-MAIN,607.71,151.929,0.963
2025-10-06 18:15:00,EM-L1-PM,162.51,40.629,0.948
2025-10-06 18:15:00,EM-MX,100.05,25.013,0.916
2025-10-06 18:15:00,EM-HM,104.43,26.108,0.966
2025-10-06 18:15:00,EM-BAG,91.35,22.839,0.97
2025-10-06 18:15:00,EM-BLR,129.58,32.394,0.928
2025-10-06 18:15:00,EM-MAIN,613.3,153.326,0.937
2025-10-06 18:30:00,EM-L1-PM,161.75,40.439,0.953
2025-10-06 18:30:00,EM-MX,104.96,26.239,0.943
2025-10-06 18:30:00,EM-HM,104.46,26.116,0.938
2025-10-06 18:30:00,EM-BAG,88.93,22.233,0.901
2025-10-06 18:30:00,EM-BLR,116.43,29.107,0.984
2025-10-06 18:30:00,EM-MAIN,594.34,148.585,0.947
2025-10-06 18:45:00,EM-L1-PM,156.98,39.245,0.929
2025-10-06 18:45:00,EM-MX,91.25,22.812,0.938
2025-10-06 18:45:00,EM-HM,109.93,27.483,0.946
2025-10-06 18:45:00,EM-BAG,79.12,19.779,0.99
2025-10-06 18:45:00,EM-BLR,118.29,29.574,0.922
2025-10-06 18:45:00,EM-MAIN,579.86,144.964,0.964
2025-10-06 19:00:00,EM-L1-PM,150.78,37.694,0.946
2025-10-06 19:00:00,EM-MX,96.31,24.078,0.919
2025-10-06 19:00:00,EM-HM,108.27,27.067,0.943
2025-10-06 19:00:00,EM-BAG,85.33,21.333,0.936
2025-10-06 19:00:00,EM-BLR,116.03,29.007,0.945
2025-10-06 19:00:00,EM-MAIN,579.23,144.808,0.971
2025-10-06 19:15:00,EM-L1-PM,153.38,38.344,0.925
2025-10-06 19:15:00,EM-MX,93.88,23.471,0.961
2025-10-06 19:15:00,EM-HM,107.51,26.876,0.972
2025-10-06 19:15:00,EM-BAG,67.53,16.882,0.97
2025-10-06 19:15:00,EM-BLR,113.65,28.412,0.949
2025-10-06 19:15:00,EM-MAIN,557.39,139.348,0.969
2025-10-06 19:30:00,EM-L1-PM,153.03,38.258,0.941
2025-10-06 19:30:00,EM-MX,98.19,24.548,0.965
2025-10-06 19:30:00,EM-HM,104.78,26.194,0.937
2025-10-06 19:30:00,EM-BAG,78.56,19.64,0.935
2025-10-06 19:30:00,EM-BLR,108.29,27.072,0.957
2025-10-06 19:30:00,EM-MAIN,564.74,141.185,0.952
2025-10-06 19:45:00,EM-L1-PM,142.83,35.708,0.937
2025-10-06 19:45:00,EM-MX,72.34,18.085,0.988
2025-10-06 19:45:00,EM-HM,98.78,24.695,0.941
2025-10-06 19:45:00,EM-BAG,74.19,18.548,0.969
2025-10-06 19:45:00,EM-BLR,103.5,25.875,0.985
2025-10-06 19:45:00,EM-MAIN,513.04,128.26,0.951
2025-10-06 20:00:00,EM-L1-PM,141.17,35.293,0.933
2025-10-06 20:00:00,EM-MX,75.95,18.987,0.973
2025-10-06 20:00:00,EM-HM,96.65,24.161,0.954
2025-10-06 20:00:00,EM-BAG,68.72,17.179,0.99
2025-10-06 20:00:00,EM-BLR,94.33,23.583,0.983
2025-10-06 20:00:00,EM-MAIN,494.47,123.617,0.952
2025-10-06 20:15:00,EM-L1-PM,135.42,33.856,0.935
2025-10-06 20:15:00,EM-MX,71.94,17.986,0.977
2025-10-06 20:15:00,EM-HM,87.73,21.932,0.972
2025-10-06 20:15:00,EM-BAG,67.23,16.808,0.947
2025-10-06 20:15:00,EM-BLR,101.18,25.294,0.947
2025-10-06 20:15:00,EM-MAIN,475.19,118.799,0.958
2025-10-06 20:30:00,EM-L1-PM,133.36,33.339,0.976
2025-10-06 20:30:00,EM-MX,63.62,15.904,0.907
2025-10-06 20:30:00,EM-HM,88.35,22.088,0.979
2025-10-06 20:30:00,EM-BAG,59.46,14.865,0.959
2025-10-06 20:30:00,EM-BLR,94.07,23.517,0.936
2025-10-06 20:30:00,EM-MAIN,451.92,112.979,0.937
2025-10-06 20:45:00,EM-L1-PM,136.1,34.025,0.967
2025-10-06 20:45:00,EM-MX,70.93,17.734,0.918
2025-10-06 20:45:00,EM-HM,82.84,20.709,0.932
2025-10-06 20:45:00,EM-BAG,57.88,14.471,0.922
2025-10-06 20:45:00,EM-BLR,84.87,21.218,0.975
2025-10-06 20:45:00,EM-MAIN,449.29,112.322,0.935
2025-10-06 21:00:00,EM-L1-PM,119.08,29.769,0.915
2025-10-06 21:00:00,EM-MX,69.39,17.348,0.933
2025-10-06 21:00:00,EM-HM,76.92,19.23,0.944
2025-10-06 21:00:00,EM-BAG,68.18,17.044,0.947
2025-10-06 21:00:00,EM-BLR,96.16,24.041,0.924
2025-10-06 21:00:00,EM-MAIN,440.98,110.244,0.947
2025-10-06 21:15:00,EM-L1-PM,116.88,29.22,0.945
2025-10-06 21:15:00,EM-MX,67.83,16.958,0.917
2025-10-06 21:15:00,EM-HM,74.18,18.545,0.963
2025-10-06 21:15:00,EM-BAG,49.83,12.458,0.968
2025-10-06 21:15:00,EM-BLR,80.16,20.039,0.957
2025-10-06 21:15:00,EM-MAIN,399.94,99.985,0.967
2025-10-06 21:30:00,EM-L1-PM,119.94,29.984,0.965
2025-10-06 21:30:00,EM-MX,69.55,17.389,0.966
2025-10-06 21:30:00,EM-HM,69.01,17.252,0.954
2025-10-06 21:30:00,EM-BAG,40.25,10.062,0.921
2025-10-06 21:30:00,EM-BLR,71.82,17.955,0.936
2025-10-06 21:30:00,EM-MAIN,380.47,95.118,0.934
2025-10-06 21:45:00,EM-L1-PM,111.69,27.923,0.923
2025-10-06 21:45:00,EM-MX,46.08,11.521,0.953
2025-10-06 21:45:00,EM-HM,64.47,16.117,0.964
2025-10-06 21:45:00,EM-BAG,42.93,10.733,0.944
2025-10-06 21:45:00,EM-BLR,62.71,15.678,0.966
2025-10-06 21:45:00,EM-MAIN,338.73,84.683,0.963
2025-10-06 22:00:00,EM-L1-PM,116.15,29.036,0.935
2025-10-06 22:00:00,EM-MX,51.03,12.759,0.943
2025-10-06 22:00:00,EM-HM,59.01,14.753,0.939
2025-10-06 22:00:00,EM-BAG,42.9,10.726,0.954
2025-10-06 22:00:00,EM-BLR,74.47,18.618,0.953
2025-10-06 22:00:00,EM-MAIN,356.91,89.227,0.959
2025-10-06 22:15:00,EM-L1-PM,109.92,27.48,0.948
2025-10-06 22:15:00,EM-MX,50.92,12.731,0.945
2025-10-06 22:15:00,EM-HM,68.97,17.242,0.938
2025-10-06 22:15:00,EM-BAG,46.88,11.719,0.924
2025-10-06 22:15:00,EM-BLR,66.6,16.649,0.902
2025-10-06 22:15:00,EM-MAIN,352.02,88.005,0.963
2025-10-06 22:30:00,EM-L1-PM,116.74,29.186,0.948
2025-10-06 22:30:00,EM-MX,44.67,11.168,0.904
2025-10-06 22:30:00,EM-HM,62.83,15.708,0.954
2025-10-06 22:30:00,EM-BAG,37.67,9.418,0.947
2025-10-06 22:30:00,EM-BLR,71.52,17.879,0.902
2025-10-06 22:30:00,EM-MAIN,345.55,86.388,0.969
2025-10-06 22:45:00,EM-L1-PM,109.69,27.423,0.99
2025-10-06 22:45:00,EM-MX,51.07,12.766,0.985
2025-10-06 22:45:00,EM-HM,61.97,15.493,0.94
2025-10-06 22:45:00,EM-BAG,37.47,9.367,0.942
2025-10-06 22:45:00,EM-BLR,63.65,15.912,0.956
2025-10-06 22:45:00,EM-MAIN,338.06,84.515,0.968
2025-10-06 23:00:00,EM-L1-PM,105.84,26.461,0.954
2025-10-06 23:00:00,EM-MX,44.05,11.012,0.96
2025-10-06 23:00:00,EM-HM,71.08,17.769,0.943
2025-10-06 23:00:00,EM-BAG,45.98,11.496,0.918
2025-10-06 23:00:00,EM-BLR,60.83,15.208,0.954
2025-10-06 23:00:00,EM-MAIN,338.13,84.531,0.968
2025-10-06 23:15:00,EM-L1-PM,109.83,27.457,0.968
2025-10-06 23:15:00,EM-MX,46.95,11.738,0.959
2025-10-06 23:15:00,EM-HM,63.18,15.794,0.93
2025-10-06 23:15:00,EM-BAG,39.5,9.875,0.954
2025-10-06 23:15:00,EM-BLR,63.3,15.826,0.974
2025-10-06 23:15:00,EM-MAIN,333.29,83.322,0.928
2025-10-06 23:30:00,EM-L1-PM,109.01,27.252,0.918
2025-10-06 23:30:00,EM-MX,59.43,14.857,0.939
2025-10-06 23:30:00,EM-HM,50.76,12.691,0.952
2025-10-06 23:30:00,EM-BAG,38.84,9.711,0.957
2025-10-06 23:30:00,EM-BLR,61.5,15.375,0.958
2025-10-06 23:30:00,EM-MAIN,330.02,82.505,0.976
2025-10-06 23:45:00,EM-L1-PM,113.91,28.476,0.964
2025-10-06 23:45:00,EM-MX,54.14,13.535,0.969
2025-10-06 23:45:00,EM-HM,54.08,13.521,0.942
2025-10-06 23:45:00,EM-BAG,38.9,9.726,0.988
2025-10-06 23:45:00,EM-BLR,88.48,22.12,0.942
2025-10-06 23:45:00,EM-MAIN,359.7,89.924,0.958
2025-10-07 00:00:00,EM-L1-PM,122.61,30.653,0.953
2025-10-07 00:00:00,EM-MX,37.59,9.397,0.934
2025-10-07 00:00:00,EM-HM,61.95,15.487,0.947
2025-10-07 00:00:00,EM-BAG,29.69,7.422,0.926
2025-10-07 00:00:00,EM-BLR,65.98,16.494,0.942
2025-10-07 00:00:00,EM-MAIN,327.63,81.908,0.939
2025-10-07 00:15:00,EM-L1-PM,113.69,28.423,0.912
2025-10-07 00:15:00,EM-MX,42.18,10.545,0.959
2025-10-07 00:15:00,EM-HM,63.91,15.979,0.892
2025-10-07 00:15:00,EM-BAG,37.38,9.344,0.955
2025-10-07 00:15:00,EM-BLR,68.03,17.007,0.941
2025-10-07 00:15:00,EM-MAIN,335.73,83.932,0.939
2025-10-07 00:30:00,EM-L1-PM,110.29,27.572,0.933
2025-10-07 00:30:00,EM-MX,48.0,11.999,0.976
2025-10-07 00:30:00,EM-HM,71.7,17.926,0.947
2025-10-07 00:30:00,EM-BAG,37.22,9.306,0.953
2025-10-07 00:30:00,EM-BLR,81.33,20.333,0.944
2025-10-07 00:30:00,EM-MAIN,358.55,89.636,0.942
2025-10-07 00:45:00,EM-L1-PM,107.61,26.902,0.952
2025-10-07 00:45:00,EM-MX,44.12,11.029,0.96
2025-10-07 00:45:00,EM-HM,50.72,12.68,0.976
2025-10-07 00:45:00,EM-BAG,38.08,9.519,0.956
2025-10-07 00:45:00,EM-BLR,80.43,20.109,0.94
2025-10-07 00:45:00,EM-MAIN,331.16,82.79,0.954
2025-10-07 01:00:00,EM-L1-PM,116.57,29.144,0.974
2025-10-07 01:00:00,EM-MX,65.34,16.335,0.951
2025-10-07 01:00:00,EM-HM,56.09,14.022,0.923
2025-10-07 01:00:00,EM-BAG,27.59,6.898,0.91
2025-10-07 01:00:00,EM-BLR,74.65,18.664,0.948
